idade,renda_anual,tipo_propriedade,tempo_de_emprego,objetivo,classificacao,valor_emprestimo,taxa_juros,devedor,relacao_emprestimo_renda,foi_inadimplente
21,9000,Alugado,4.0,Reforma Casa,C,3000,15.23,1,0.33,N
25,36000,Alugado,0.0,Pessoal,B,10000,11.11,0,0.28,N
27,57800,Hipotecado,11.0,Médico,D,16000,16.29,1,0.24,N
22,50500,Próprio,6.0,Educação,B,6000,11.83,0,0.12,N
22,63000,Alugado,0.0,Empreendimento,B,18000,9.63,0,0.29,N
26,68400,Alugado,10.0,Empreendimento,A,12000,7.29,0,0.18,N
30,52000,Hipotecado,4.0,Pessoal,B,14675,9.63,0,0.28,N
25,33168,Hipotecado,9.0,Pessoal,C,6000,15.96,1,0.18,N
24,59600,Alugado,8.0,Pessoal,A,10000,5.99,0,0.17,N
25,40000,Hipotecado,0.0,Médico,A,3600,7.49,0,0.09,N
23,122004,Hipotecado,7.0,Educação,B,11200,10.99,0,0.09,N
22,31200,Alugado,1.0,Educação,B,3200,11.99,0,0.1,N
24,85000,Hipotecado,5.0,Reforma Casa,B,12000,11.14,0,0.14,N
22,66000,Hipotecado,7.0,Pessoal,B,20000,10.25,0,0.3,N
27,36000,Hipotecado,5.0,Reforma Casa,B,5500,10.36,0,0.15,N
23,113000,Hipotecado,7.0,Educação,A,8000,5.79,0,0.07,N
47,30000,Alugado,2.0,Reforma Casa,C,3000,12.99,1,0.1,N
30,21600,Alugado,2.0,Quitação de dívidas,C,1500,14.72,0,0.07,S
26,54000,Alugado,2.0,Empreendimento,D,16000,14.83,1,0.3,N
38,35000,Hipotecado,6.0,Empreendimento,A,4800,7.51,0,0.14,N
42,31000,Hipotecado,5.0,Quitação de dívidas,B,7200,11.99,0,0.23,N
21,13000,Alugado,0.0,Quitação de dívidas,C,9250,12.53,1,0.71,N
22,108000,Alugado,1.0,Reforma Casa,D,24150,14.96,1,0.22,S
22,50004,Alugado,2.0,Quitação de dívidas,A,4000,6.92,0,0.08,N
42,68850,Alugado,8.0,Médico,D,24250,15.58,1,0.3,N
39,65000,Hipotecado,3.0,Educação,D,6000,15.62,0,0.09,S
23,180000,Hipotecado,8.0,Pessoal,A,28000,7.51,0,0.16,N
28,45136,Hipotecado,13.0,Educação,B,10175,12.69,0,0.23,N
36,100300,Alugado,3.0,Reforma Casa,B,24000,11.99,0,0.24,N
28,35000,Alugado,4.0,Pessoal,D,10000,16.77,0,0.29,S
24,65000,Hipotecado,7.0,Empreendimento,A,1525,5.42,0,0.02,N
21,25200,Alugado,1.0,Educação,A,8250,7.49,1,0.33,N
32,50000,Alugado,3.0,Pessoal,C,2500,13.49,0,0.05,N
22,70000,Hipotecado,2.0,Educação,A,5000,6.03,0,0.07,N
28,72000,Alugado,4.0,Empreendimento,C,12000,13.49,0,0.17,S
26,28800,Alugado,10.0,Médico,B,15000,10.0,1,0.52,N
27,62000,Hipotecado,6.0,Empreendimento,A,3600,7.14,0,0.06,N
24,36000,Hipotecado,3.0,Pessoal,B,4750,11.83,0,0.13,N
36,48960,Alugado,17.0,Educação,B,9000,10.99,0,0.18,N
41,98004,Hipotecado,25.0,Quitação de dívidas,C,12000,13.57,0,0.12,N
28,80000,Alugado,2.0,Quitação de dívidas,B,15000,11.48,0,0.19,N
21,37200,Alugado,5.0,Médico,C,4000,13.49,0,0.11,S
23,23000,Alugado,3.0,Educação,C,12700,14.27,1,0.55,S
24,43275,Alugado,4.0,Médico,C,17000,13.47,1,0.39,N
34,30000,Alugado,5.0,Empreendimento,A,4200,5.79,0,0.14,N
21,28800,Alugado,1.0,Educação,B,9600,10.37,1,0.33,N
22,28800,Alugado,2.0,Empreendimento,A,14000,7.9,1,0.49,N
23,30000,Alugado,3.0,Pessoal,D,3000,15.2,0,0.1,S
23,54000,Hipotecado,2.0,Médico,D,7500,15.58,1,0.14,N
38,22000,Alugado,2.0,Empreendimento,C,4000,12.68,0,0.18,S
26,24000,Alugado,0.0,Médico,D,3600,14.96,1,0.15,N
38,46150,Hipotecado,6.0,Empreendimento,A,6500,6.03,0,0.14,N
22,36000,Alugado,1.0,Pessoal,B,12200,11.49,1,0.34,N
24,25200,Alugado,6.0,Médico,A,6000,7.49,0,0.24,N
41,37000,Hipotecado,3.0,Educação,C,6000,12.99,0,0.16,N
42,75000,Alugado,12.0,Reforma Casa,A,14000,6.03,0,0.19,N
26,88000,Hipotecado,10.0,Reforma Casa,A,3800,6.54,0,0.04,N
30,59000,Alugado,4.0,Pessoal,A,4000,8.94,1,0.07,N
26,75000,Hipotecado,5.0,Reforma Casa,A,12500,5.99,0,0.17,N
24,39996,Próprio,0.0,Pessoal,A,3000,7.37,0,0.08,N
21,18701,Hipotecado,0.0,Pessoal,D,4200,14.11,1,0.22,S
42,55000,Alugado,1.0,Educação,C,10000,13.79,0,0.18,S
21,43000,Hipotecado,5.0,Pessoal,A,7000,6.62,0,0.16,N
35,38469,Alugado,0.0,Reforma Casa,C,10000,12.23,1,0.26,S
26,87500,Outros,3.0,Empreendimento,D,7500,15.05,0,0.09,S
25,65000,Hipotecado,6.0,Pessoal,C,7500,13.47,0,0.12,N
33,96000,Hipotecado,5.0,Empreendimento,A,9000,7.49,0,0.09,N
25,57000,Alugado,2.0,Pessoal,A,9500,6.17,0,0.17,N
27,63000,Outros,2.0,Quitação de dívidas,A,4500,9.63,0,0.07,N
25,130000,Hipotecado,9.0,Educação,B,15000,11.14,0,0.12,N
36,13440,Alugado,2.0,Educação,D,2400,17.49,1,0.18,S
23,72000,Alugado,2.0,Empreendimento,C,9000,13.47,0,0.13,N
26,56000,Alugado,4.0,Médico,A,5600,8.59,0,0.1,N
27,48396,Alugado,11.0,Médico,D,16000,14.74,1,0.33,S
21,30000,Alugado,0.0,Médico,B,1000,10.99,0,0.03,N
23,73500,Alugado,1.0,Empreendimento,C,12000,12.99,1,0.16,N
27,120000,Hipotecado,11.0,Educação,B,20000,10.65,0,0.17,N
44,48000,Hipotecado,9.0,Quitação de dívidas,B,5000,9.99,0,0.1,N
23,61000,Alugado,3.0,Educação,A,2500,7.49,0,0.04,N
22,64000,Alugado,7.0,Educação,D,13000,14.11,0,0.2,S
24,70000,Alugado,1.0,Empreendimento,B,12000,11.58,0,0.17,N
23,68000,Hipotecado,4.0,Educação,A,1000,8.0,0,0.01,N
31,200000,Próprio,4.0,Reforma Casa,B,23500,10.99,0,0.12,N
27,74000,Hipotecado,4.0,Educação,D,12100,16.89,0,0.16,S
35,31000,Hipotecado,2.0,Pessoal,B,8875,11.99,1,0.29,N
31,28800,Alugado,0.0,Pessoal,C,6200,12.23,0,0.22,N
23,80000,Alugado,5.0,Médico,B,12000,12.42,0,0.15,N
21,12000,Próprio,0.0,Educação,C,4200,13.48,1,0.35,N
24,112500,Alugado,1.0,Pessoal,C,16000,12.29,0,0.14,N
24,100000,Hipotecado,9.0,Empreendimento,A,12800,5.79,0,0.13,N
28,64000,Hipotecado,3.0,Empreendimento,C,5000,13.23,0,0.08,S
24,65004,Hipotecado,8.0,Reforma Casa,C,3600,13.49,0,0.06,S
38,72000,Hipotecado,10.0,Educação,C,15000,13.49,0,0.21,N
35,42000,Alugado,7.0,Médico,B,1000,11.12,0,0.02,N
30,49110,Alugado,2.0,Educação,B,19775,12.42,1,0.4,N
21,65000,Alugado,1.0,Educação,B,10000,9.99,0,0.15,N
24,61080,Hipotecado,8.0,Empreendimento,B,25000,10.59,0,0.41,N
46,60070,Alugado,2.0,Pessoal,C,5500,14.22,0,0.09,S
23,21840,Próprio,1.0,Empreendimento,A,9000,7.88,0,0.41,N
23,50000,Alugado,2.0,Educação,A,7000,9.32,0,0.14,N
38,117000,Hipotecado,5.0,Reforma Casa,C,10700,14.27,0,0.09,S
23,68500,Hipotecado,7.0,Pessoal,D,9800,14.84,1,0.14,N
22,35000,Hipotecado,6.0,Pessoal,C,7500,11.34,0,0.21,S
28,32400,Alugado,3.0,Quitação de dívidas,C,12000,14.26,1,0.37,N
24,54000,Alugado,2.0,Empreendimento,E,12500,14.5,1,0.23,N
24,77385,Alugado,6.0,Quitação de dívidas,A,9200,6.03,0,0.12,N
36,35000,Hipotecado,5.0,Quitação de dívidas,A,12000,8.9,0,0.34,N
22,43200,Hipotecado,1.0,Pessoal,D,8400,16.77,0,0.19,N
25,46144,Hipotecado,9.0,Educação,A,1500,7.49,0,0.03,N
22,30000,Alugado,2.0,Educação,E,5300,17.99,1,0.18,S
22,54000,Hipotecado,5.0,Educação,C,12000,12.23,0,0.22,S
23,26400,Alugado,8.0,Empreendimento,C,7500,12.73,0,0.28,N
43,45000,Hipotecado,3.0,Médico,A,5700,6.91,0,0.13,N
27,170000,Alugado,3.0,Reforma Casa,B,12075,12.42,0,0.07,N
29,51504,Alugado,0.0,Médico,B,5500,11.89,0,0.11,N
23,55000,Alugado,7.0,Pessoal,B,10000,10.59,0,0.18,N
23,66000,Hipotecado,8.0,Educação,B,8750,9.99,0,0.13,N
28,56100,Hipotecado,12.0,Médico,A,10000,8.49,1,0.15,N
25,37818,Alugado,5.0,Quitação de dívidas,C,15000,13.48,1,0.4,N
44,36000,Alugado,0.0,Pessoal,B,16000,11.49,1,0.44,N
26,36903,Alugado,3.0,Quitação de dívidas,B,8000,12.21,0,0.22,N
23,18000,Próprio,3.0,Educação,A,4000,5.99,1,0.22,N
30,60000,Hipotecado,3.0,Quitação de dívidas,A,4125,5.99,0,0.07,N
23,99670,Hipotecado,2.0,Pessoal,D,5500,14.74,0,0.06,N
32,18000,Próprio,0.0,Empreendimento,A,4750,7.88,1,0.26,N
22,40000,Alugado,3.0,Educação,B,12000,11.89,0,0.3,N
26,85000,Hipotecado,3.0,Educação,D,10000,14.09,0,0.12,N
22,60132,Alugado,7.0,Educação,C,15000,14.26,0,0.25,N
50,41496,Alugado,9.0,Médico,D,5000,15.31,1,0.12,S
22,110500,Hipotecado,1.0,Médico,B,12250,11.26,0,0.11,N
21,39996,Hipotecado,5.0,Pessoal,B,8000,10.25,0,0.2,N
31,85000,Alugado,0.0,Pessoal,B,25000,11.89,0,0.29,N
37,80000,Hipotecado,18.0,Médico,B,20000,11.83,0,0.25,N
42,52800,Alugado,3.0,Educação,B,5600,10.99,0,0.11,N
25,26453,Hipotecado,6.0,Médico,B,7200,11.71,1,0.27,N
22,48000,Hipotecado,3.0,Empreendimento,B,8000,12.53,0,0.17,N
32,96000,Alugado,14.0,Quitação de dívidas,E,4000,17.93,1,0.04,S
26,51996,Alugado,8.0,Médico,C,8400,13.99,0,0.16,S
48,66948,Hipotecado,1.0,Empreendimento,B,24000,10.62,0,0.36,N
24,82000,Hipotecado,1.0,Educação,A,7500,8.32,0,0.09,N
23,30000,Hipotecado,3.0,Educação,B,4500,10.62,0,0.15,N
21,18000,Próprio,3.0,Reforma Casa,D,4900,14.54,1,0.27,S
32,64052,Alugado,3.0,Reforma Casa,B,4875,10.74,0,0.08,N
26,54000,Alugado,2.0,Pessoal,C,6600,11.97,0,0.12,N
27,75000,Alugado,11.0,Pessoal,B,30000,10.65,1,0.4,N
22,25000,Próprio,6.0,Empreendimento,A,13000,7.88,0,0.52,N
26,81000,Alugado,10.0,Pessoal,A,6000,7.51,1,0.07,N
24,50000,Alugado,8.0,Médico,E,15850,16.35,1,0.32,S
23,58000,Alugado,4.0,Educação,B,8000,10.37,0,0.14,N
23,40000,Alugado,7.0,Empreendimento,B,7500,12.69,0,0.19,N
29,104000,Hipotecado,6.0,Reforma Casa,A,18000,7.66,0,0.17,N
29,40800,Hipotecado,0.0,Reforma Casa,A,2000,7.74,0,0.05,N
26,34138,Alugado,3.0,Quitação de dívidas,B,12000,10.39,1,0.35,N
26,34000,Hipotecado,3.0,Médico,D,4000,17.58,1,0.12,N
22,40000,Hipotecado,2.0,Educação,A,10000,6.03,0,0.25,N
24,62000,Alugado,4.0,Reforma Casa,C,2000,13.49,0,0.03,S
23,65004,Hipotecado,7.0,Pessoal,A,15000,7.88,0,0.23,N
24,62400,Alugado,8.0,Educação,B,15000,9.45,0,0.24,N
26,94000,Hipotecado,8.0,Pessoal,A,15000,6.17,0,0.16,N
23,30000,Alugado,1.0,Médico,C,5200,15.96,0,0.17,S
22,12000,Alugado,1.0,Empreendimento,A,1500,6.99,0,0.13,N
24,55000,Alugado,6.0,Quitação de dívidas,A,10000,8.94,0,0.18,N
21,60000,Alugado,0.0,Pessoal,A,12000,7.51,0,0.2,N
29,40000,Alugado,2.0,Quitação de dívidas,B,23500,11.12,1,0.59,N
36,150000,Próprio,8.0,Empreendimento,A,7200,6.92,0,0.05,N
23,95000,Hipotecado,7.0,Pessoal,A,6000,7.68,0,0.06,N
24,73000,Alugado,0.0,Empreendimento,E,22400,16.7,1,0.31,S
22,38000,Hipotecado,4.0,Empreendimento,D,4000,14.42,0,0.11,S
26,150000,Hipotecado,0.0,Quitação de dívidas,A,6000,9.63,0,0.04,N
34,50004,Alugado,5.0,Empreendimento,B,8500,9.45,0,0.17,N
35,32004,Alugado,2.0,Médico,A,1500,8.49,0,0.05,N
24,120000,Hipotecado,1.0,Educação,F,25000,18.53,0,0.21,N
38,50400,Alugado,5.0,Quitação de dívidas,B,10100,11.49,0,0.2,N
23,55000,Alugado,7.0,Empreendimento,A,9600,7.49,0,0.17,N
23,75000,Hipotecado,3.0,Empreendimento,C,10200,12.68,0,0.14,S
22,70000,Hipotecado,6.0,Quitação de dívidas,A,10000,7.29,0,0.14,N
21,12000,Hipotecado,5.0,Quitação de dívidas,E,3250,15.68,1,0.27,S
50,41496,Alugado,9.0,Quitação de dívidas,D,5000,15.31,1,0.12,S
23,60000,Alugado,3.0,Pessoal,A,12000,9.63,0,0.2,N
22,190000,Alugado,3.0,Educação,A,12600,6.92,0,0.07,N
26,105000,Próprio,10.0,Empreendimento,D,10000,15.65,0,0.1,S
24,54000,Hipotecado,9.0,Médico,A,8525,8.59,0,0.16,N
27,69790,Alugado,6.0,Quitação de dívidas,B,18000,10.25,0,0.26,N
23,48000,Próprio,8.0,Empreendimento,C,6000,12.87,0,0.13,S
41,268000,Hipotecado,0.0,Pessoal,B,24000,10.37,0,0.09,N
24,94000,Alugado,8.0,Reforma Casa,B,16000,11.89,0,0.17,N
24,30000,Alugado,6.0,Quitação de dívidas,B,5000,12.69,1,0.17,N
24,47000,Alugado,8.0,Empreendimento,A,7000,6.62,0,0.15,N
24,52800,Alugado,8.0,Quitação de dívidas,A,9000,7.49,0,0.17,N
23,30000,Alugado,0.0,Médico,C,8000,13.49,0,0.27,S
39,126000,Hipotecado,3.0,Médico,B,14000,9.99,0,0.11,N
34,33666,Alugado,4.0,Pessoal,D,8000,17.49,1,0.24,S
45,62200,Alugado,6.0,Quitação de dívidas,B,10000,10.39,0,0.16,N
21,62500,Hipotecado,6.0,Educação,A,13200,7.9,0,0.21,N
25,19200,Alugado,3.0,Médico,B,5000,10.99,1,0.26,N
24,34000,Alugado,3.0,Pessoal,D,10800,14.42,1,0.32,S
40,59484,Hipotecado,13.0,Quitação de dívidas,A,5500,7.14,0,0.09,N
29,40000,Próprio,0.0,Médico,A,5000,5.42,0,0.13,N
32,16800,Alugado,0.0,Pessoal,C,5000,14.35,1,0.3,S
36,47000,Hipotecado,0.0,Educação,A,5500,7.14,0,0.12,N
22,29553,Próprio,2.0,Empreendimento,A,6000,7.49,0,0.2,N
27,157544,Hipotecado,8.0,Quitação de dívidas,C,35000,12.99,0,0.22,S
45,87000,Alugado,8.0,Quitação de dívidas,C,8000,13.11,0,0.09,S
32,57000,Hipotecado,11.0,Médico,C,9000,13.35,0,0.16,S
25,115000,Hipotecado,4.0,Médico,A,4000,7.88,0,0.03,N
24,36600,Alugado,4.0,Quitação de dívidas,B,3000,9.33,0,0.08,N
36,75000,Hipotecado,9.0,Educação,B,15000,12.18,0,0.2,N
27,36996,Hipotecado,4.0,Quitação de dívidas,B,8800,11.48,0,0.24,N
29,65000,Alugado,5.0,Educação,B,7500,12.69,0,0.12,N
22,42000,Hipotecado,6.0,Educação,C,6000,12.99,0,0.14,S
26,92500,Alugado,3.0,Quitação de dívidas,B,12000,11.71,0,0.13,N
48,30000,Alugado,0.0,Quitação de dívidas,B,6000,12.42,1,0.2,N
57,40000,Alugado,1.0,Médico,A,15000,8.9,1,0.38,N
37,45000,Alugado,1.0,Pessoal,B,9000,11.71,1,0.2,N
24,78300,Alugado,2.0,Empreendimento,A,7000,6.03,0,0.09,N
26,115000,Hipotecado,5.0,Empreendimento,B,6000,10.75,0,0.05,N
22,45000,Alugado,3.0,Empreendimento,B,5000,12.42,0,0.11,N
29,110000,Hipotecado,0.0,Educação,A,8500,7.51,0,0.08,N
29,75000,Hipotecado,0.0,Pessoal,B,3000,9.45,0,0.04,N
23,69000,Alugado,7.0,Quitação de dívidas,B,4800,10.75,0,0.07,N
23,75000,Alugado,3.0,Empreendimento,A,2000,5.79,0,0.03,N
24,95000,Hipotecado,3.0,Quitação de dívidas,B,35000,11.99,0,0.37,N
23,60000,Hipotecado,7.0,Médico,C,5000,12.99,0,0.08,N
29,65000,Alugado,3.0,Reforma Casa,A,20000,8.9,1,0.31,N
21,85000,Hipotecado,5.0,Educação,B,25000,10.99,0,0.29,N
53,110000,Alugado,3.0,Empreendimento,A,6000,7.9,0,0.05,N
23,55000,Alugado,1.0,Empreendimento,B,6800,11.49,0,0.12,N
28,91000,Hipotecado,6.0,Pessoal,B,15000,9.88,0,0.16,N
25,39000,Próprio,3.0,Médico,B,3600,11.86,0,0.09,N
25,145000,Hipotecado,3.0,Pessoal,B,7500,10.08,0,0.05,N
25,36000,Alugado,3.0,Empreendimento,A,3500,6.62,0,0.1,N
25,105000,Hipotecado,1.0,Pessoal,C,15000,12.53,0,0.14,S
23,48000,Alugado,2.0,Quitação de dívidas,B,15000,10.75,1,0.31,N
21,36000,Alugado,3.0,Médico,C,10000,13.22,0,0.28,N
25,250000,Hipotecado,4.0,Educação,A,10575,6.99,0,0.04,N
29,66000,Alugado,4.0,Educação,B,25000,11.48,1,0.38,N
21,31700,Alugado,0.0,Quitação de dívidas,B,7200,11.71,1,0.23,N
23,50000,Hipotecado,7.0,Quitação de dívidas,F,13750,18.43,1,0.28,N
53,138000,Alugado,4.0,Pessoal,B,15000,12.69,1,0.11,N
28,38500,Alugado,2.0,Pessoal,B,12000,10.75,1,0.31,N
26,80004,Hipotecado,0.0,Reforma Casa,A,6000,8.0,0,0.07,N
25,32004,Alugado,0.0,Quitação de dívidas,A,3000,9.32,0,0.09,N
33,80001,Alugado,6.0,Educação,E,21600,18.64,1,0.27,N
33,40000,Alugado,2.0,Quitação de dívidas,A,4000,7.88,0,0.1,N
30,75000,Hipotecado,2.0,Reforma Casa,C,21000,14.35,0,0.28,S
29,33000,Hipotecado,8.0,Educação,B,5600,11.71,1,0.17,N
28,22884,Alugado,4.0,Quitação de dívidas,B,4800,10.38,0,0.21,N
38,140000,Hipotecado,2.0,Médico,B,8000,10.95,0,0.06,N
28,55000,Alugado,3.0,Médico,B,6000,10.74,0,0.11,N
27,43200,Alugado,4.0,Médico,A,10000,7.49,0,0.23,N
25,61680,Alugado,1.0,Empreendimento,C,7600,13.23,1,0.12,N
36,52000,Próprio,8.0,Empreendimento,A,3000,9.63,0,0.06,N
22,76800,Hipotecado,3.0,Quitação de dívidas,A,6000,6.62,0,0.08,N
23,50000,Alugado,8.0,Médico,B,5825,10.65,0,0.12,N
30,85000,Alugado,4.0,Reforma Casa,A,10000,6.62,0,0.12,N
25,130000,Hipotecado,5.0,Empreendimento,C,20000,13.48,0,0.15,N
29,218000,Hipotecado,1.0,Quitação de dívidas,F,25000,19.04,1,0.11,S
20,115731,Hipotecado,4.0,Quitação de dívidas,B,9625,10.74,0,0.08,N
23,71496,Alugado,7.0,Educação,A,10000,7.51,0,0.14,N
22,29000,Alugado,5.0,Educação,D,4000,15.33,1,0.14,S
22,83000,Alugado,4.0,Educação,A,3000,9.63,0,0.04,N
30,94000,Hipotecado,13.0,Quitação de dívidas,C,10000,14.27,0,0.11,S
23,54000,Alugado,5.0,Empreendimento,D,13275,17.58,0,0.25,S
24,52800,Alugado,8.0,Pessoal,A,9000,7.49,0,0.17,N
23,75885,Hipotecado,7.0,Médico,C,3000,11.03,0,0.04,S
23,32400,Alugado,4.0,Educação,A,4500,7.49,0,0.14,N
28,148000,Hipotecado,0.0,Reforma Casa,D,15000,15.65,1,0.1,S
28,33000,Hipotecado,9.0,Pessoal,A,4000,7.9,1,0.12,N
25,69996,Alugado,9.0,Educação,D,25000,15.21,1,0.36,N
37,77000,Alugado,6.0,Médico,A,10800,7.14,0,0.14,N
23,132000,Hipotecado,5.0,Pessoal,A,15000,6.99,0,0.11,N
36,48000,Alugado,8.0,Pessoal,A,12150,5.79,0,0.25,N
23,82000,Alugado,2.0,Pessoal,B,20900,12.69,0,0.25,N
22,26400,Alugado,0.0,Empreendimento,A,6000,8.59,0,0.23,N
23,52000,Alugado,2.0,Pessoal,B,3625,10.59,1,0.07,N
24,106000,Hipotecado,8.0,Quitação de dívidas,A,4575,7.51,0,0.04,N
26,51000,Hipotecado,2.0,Médico,A,4000,5.99,0,0.08,N
23,49000,Hipotecado,6.0,Quitação de dívidas,A,9600,5.42,0,0.2,N
38,20640,Alugado,2.0,Quitação de dívidas,C,3500,12.61,0,0.17,S
22,14400,Alugado,5.0,Empreendimento,A,2800,6.54,1,0.19,N
32,51648,Alugado,7.0,Empreendimento,E,16000,14.18,1,0.31,N
42,120000,Hipotecado,0.0,Educação,B,9250,11.86,0,0.08,N
31,90000,Hipotecado,3.0,Empreendimento,C,16500,12.61,0,0.18,N
23,55000,Hipotecado,5.0,Pessoal,A,7750,6.17,0,0.14,N
28,50000,Alugado,0.0,Educação,A,7000,8.32,0,0.14,N
37,144000,Hipotecado,15.0,Educação,C,10000,14.17,0,0.07,S
21,25000,Hipotecado,2.0,Empreendimento,B,3600,9.91,0,0.14,N
24,57996,Alugado,8.0,Médico,D,2000,15.37,1,0.03,N
25,30252,Hipotecado,9.0,Pessoal,B,10000,9.76,1,0.33,N
30,57120,Alugado,3.0,Quitação de dívidas,B,2750,10.37,0,0.05,N
23,44000,Alugado,1.0,Educação,E,13000,18.39,1,0.3,S
38,160000,Hipotecado,12.0,Empreendimento,A,14000,6.62,0,0.09,N
31,37000,Hipotecado,12.0,Empreendimento,C,22000,12.73,0,0.59,S
31,219996,Hipotecado,3.0,Médico,A,20000,6.54,0,0.09,N
33,143004,Hipotecado,17.0,Empreendimento,A,10000,6.99,0,0.07,N
37,90000,Alugado,21.0,Empreendimento,A,10000,8.94,0,0.11,N
22,60500,Hipotecado,6.0,Educação,A,12000,8.94,0,0.2,N
31,45000,Alugado,0.0,Educação,C,4000,13.43,0,0.09,N
53,85000,Alugado,19.0,Pessoal,D,35000,15.65,1,0.41,N
34,65000,Alugado,0.0,Educação,A,17900,7.9,0,0.28,N
27,47380,Hipotecado,11.0,Reforma Casa,C,15000,13.79,0,0.32,S
22,40000,Próprio,4.0,Educação,A,8000,5.79,0,0.2,N
24,52000,Hipotecado,8.0,Pessoal,B,5000,10.99,0,0.1,N
21,18000,Alugado,2.0,Pessoal,B,4500,10.38,1,0.25,N
23,55000,Hipotecado,3.0,Pessoal,A,7500,7.51,0,0.14,N
29,64000,Alugado,3.0,Educação,C,15000,15.27,1,0.23,N
42,78000,Hipotecado,6.0,Empreendimento,B,20000,10.99,0,0.26,N
31,30892,Alugado,3.0,Médico,B,3100,10.59,1,0.1,N
34,86400,Alugado,0.0,Médico,C,8000,13.49,0,0.09,S
24,43000,Hipotecado,8.0,Quitação de dívidas,D,10000,16.89,1,0.23,N
27,50000,Alugado,4.0,Reforma Casa,C,6400,13.23,0,0.13,S
35,58000,Hipotecado,8.0,Médico,C,6000,12.99,0,0.1,S
25,52000,Alugado,9.0,Empreendimento,C,16000,13.98,1,0.31,N
25,133900,Hipotecado,9.0,Empreendimento,D,7500,13.49,1,0.06,S
22,23587,Alugado,4.0,Reforma Casa,B,2000,11.89,1,0.08,N
43,97500,Alugado,6.0,Empreendimento,B,24000,10.99,0,0.25,N
29,47000,Alugado,0.0,Médico,B,3000,10.25,0,0.06,N
57,40000,Alugado,1.0,Quitação de dívidas,A,15000,8.9,1,0.38,N
21,40000,Hipotecado,3.0,Médico,A,2500,6.76,0,0.06,N
24,90996,Hipotecado,0.0,Educação,B,8400,10.99,0,0.09,N
27,57504,Hipotecado,11.0,Médico,B,17000,12.18,1,0.3,N
24,48000,Hipotecado,0.0,Educação,B,4400,11.83,0,0.09,N
23,30000,Hipotecado,4.0,Quitação de dívidas,B,4800,10.65,1,0.16,N
31,43000,Alugado,1.0,Médico,B,5000,9.99,0,0.12,N
43,70000,Alugado,23.0,Empreendimento,A,11000,7.29,0,0.16,N
28,165000,Hipotecado,5.0,Quitação de dívidas,B,12400,11.26,0,0.08,N
45,45000,Hipotecado,20.0,Pessoal,A,15625,8.9,0,0.35,N
32,70000,Hipotecado,3.0,Empreendimento,A,4000,5.79,0,0.06,N
26,52000,Hipotecado,10.0,Pessoal,A,3000,9.63,0,0.06,N
25,40500,Hipotecado,5.0,Reforma Casa,B,6500,9.63,0,0.16,N
26,59000,Alugado,2.0,Empreendimento,E,18000,16.0,1,0.31,N
21,98280,Hipotecado,2.0,Quitação de dívidas,A,10000,6.62,0,0.1,N
26,24000,Hipotecado,10.0,Médico,A,5000,7.66,1,0.21,N
25,80000,Hipotecado,4.0,Médico,A,6000,7.74,0,0.07,N
23,75000,Alugado,0.0,Médico,B,6000,11.48,0,0.08,N
23,85000,Alugado,2.0,Empreendimento,C,12000,13.16,0,0.14,S
35,76000,Alugado,2.0,Empreendimento,C,1000,13.49,0,0.01,N
35,30000,Alugado,4.0,Médico,C,14125,12.99,1,0.47,S
22,34000,Alugado,5.0,Empreendimento,A,7200,7.9,0,0.21,N
26,25000,Próprio,1.0,Educação,B,5000,9.88,0,0.2,N
23,44340,Próprio,0.0,Empreendimento,C,3000,12.98,0,0.07,S
24,68000,Hipotecado,7.0,Educação,A,6000,7.88,0,0.09,N
27,75000,Alugado,6.0,Reforma Casa,B,12000,10.99,0,0.16,N
30,51600,Alugado,12.0,Quitação de dívidas,B,2000,9.99,0,0.04,N
22,28800,Alugado,3.0,Médico,A,2000,8.49,0,0.07,N
22,120000,Hipotecado,0.0,Educação,D,16800,15.62,0,0.14,N
26,83600,Hipotecado,2.0,Reforma Casa,A,13600,7.66,0,0.16,N
32,47000,Alugado,2.0,Educação,A,8000,8.59,0,0.17,N
24,45000,Hipotecado,3.0,Empreendimento,C,15000,13.06,0,0.33,N
34,50000,Alugado,5.0,Pessoal,B,6000,9.91,0,0.12,N
26,53004,Hipotecado,3.0,Quitação de dívidas,B,5000,10.0,0,0.09,N
26,34000,Alugado,0.0,Empreendimento,B,1200,9.91,0,0.04,N
25,45000,Hipotecado,1.0,Empreendimento,A,3000,6.62,0,0.07,N
27,64000,Alugado,0.0,Médico,C,12000,13.49,0,0.19,S
24,36000,Alugado,8.0,Empreendimento,B,8000,11.48,0,0.22,N
26,54000,Hipotecado,10.0,Reforma Casa,A,7200,5.42,0,0.13,N
25,84000,Hipotecado,9.0,Empreendimento,B,5000,10.99,0,0.06,N
24,55782,Alugado,3.0,Reforma Casa,A,17000,7.51,0,0.3,N
26,7904,Hipotecado,0.0,Reforma Casa,B,500,10.71,0,0.06,N
27,120000,Hipotecado,0.0,Reforma Casa,C,10000,12.61,1,0.08,N
33,30000,Próprio,8.0,Médico,A,5000,7.51,0,0.17,N
30,67275,Alugado,4.0,Reforma Casa,A,6500,8.94,0,0.1,N
27,68700,Próprio,0.0,Pessoal,A,10000,6.92,0,0.15,N
27,45000,Próprio,9.0,Pessoal,A,12000,6.03,0,0.27,N
57,53000,Hipotecado,1.0,Pessoal,C,5800,13.16,0,0.11,S
